date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:50	182708/182708	---M--	200	added ('OK')	font/woff2	etag:%22624b432b-2c9b4%22	https://pastaghigame.com/static.itch.io/fonts/Lato-Regular.woff2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/Lato-Regular.woff2	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:50	309192/309192	---M--	200	added ('OK')	font/woff	etag:%22624b432b-4b7c8%22	https://pastaghigame.com/static.itch.io/fonts/Lato-Regular.woff	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/Lato-Regular.woff	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:50	195704/195704	---M--	200	added ('OK')	font/woff2	etag:%22624b432b-2fc78%22	https://pastaghigame.com/static.itch.io/fonts/Lato-Italic.woff2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/Lato-Italic.woff2	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:51	1735384/1735384	---M--	200	added ('OK')	image/png	etag:%22624b432b-1a7ad8%22	https://pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI4LnBuZw%3d%3d/original/sprgZB.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/img.itch.zone/aW1hZ2UvMTMyMjYwMi83NjkxNjI4LnBuZw==/original/sprgZB.png	(from https://pastaghigame.com/)
21:48:51	184912/184912	---M--	200	added ('OK')	font/woff2	etag:%22624b432b-2d250%22	https://pastaghigame.com/static.itch.io/fonts/Lato-Bold.woff2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/Lato-Bold.woff2	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:51	309728/309728	---M--	200	added ('OK')	font/woff	etag:%22624b432b-4b9e0%22	https://pastaghigame.com/static.itch.io/fonts/Lato-Bold.woff	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/Lato-Bold.woff	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:52	328412/328412	---M--	200	added ('OK')	font/woff	etag:%22624b432b-502dc%22	https://pastaghigame.com/static.itch.io/fonts/Lato-Italic.woff	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/Lato-Italic.woff	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:52	176748/176748	---M--	200	added ('OK')	font/woff2	etag:%22624b432b-2b26c%22	https://pastaghigame.com/static.itch.io/fonts/Lato-Black.woff2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/Lato-Black.woff2	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:52	297272/297272	---M--	200	added ('OK')	font/woff	etag:%22624b432b-48938%22	https://pastaghigame.com/static.itch.io/fonts/Lato-Black.woff	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/Lato-Black.woff	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:52	1490/1490	---M--	200	added ('OK')	image/gif	etag:%22624b432b-5d2%22	https://pastaghigame.com/static.itch.io/images/loader.gif	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/loader.gif	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:52	1490/1490	---M--	200	added ('OK')	image/gif	etag:%22624b432b-5d2%22	https://pastaghigame.com/static.itch.io/images/loader-dark.gif	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/loader-dark.gif	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:52	4670/4670	---M--	200	added ('OK')	image/gif	etag:%22624b432b-123e%22	https://pastaghigame.com/static.itch.io/images/loader-huge.gif	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/loader-huge.gif	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:53	307/307	---M--	200	added ('OK')	image/gif	etag:%22624b432b-133%22	https://pastaghigame.com/static.itch.io/images/cc-loader.gif	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/cc-loader.gif	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:53	663/663	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-297%22	https://pastaghigame.com/static.itch.io/images/youtube_icon.svg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/youtube_icon.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:53	1005/1005	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-3ed%22	https://pastaghigame.com/static.itch.io/images/twitch_logo.svg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/twitch_logo.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:53	2691/2691	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-a83%22	https://pastaghigame.com/static.itch.io/images/loading.svg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/loading.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:54	173/173	---M--	200	added ('OK')	image/png	etag:%22624b432b-ad%22	https://pastaghigame.com/static.itch.io/images/popup-tick-right.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/popup-tick-right.png	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:54	236/236	---M--	200	added ('OK')	image/png	etag:%22624b432b-ec%22	https://pastaghigame.com/static.itch.io/images/popup-tick-left.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/popup-tick-left.png	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:54	17514/17514	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22624b432b-446a%22	https://pastaghigame.com/static.itch.io/fonts/04b03.eot	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/04b03.eot	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:54	17514/17514	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22624b432b-446a%22	https://pastaghigame.com/static.itch.io/fonts/04b03d41d.eot?	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/04b03d41dd41d.eot	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:55	4888/4888	---M--	200	added ('OK')	font/woff2	etag:%22624b432b-1318%22	https://pastaghigame.com/static.itch.io/fonts/04b03.woff2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/04b03.woff2	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:55	6488/6488	---M--	200	added ('OK')	font/woff	etag:%22624b432b-1958%22	https://pastaghigame.com/static.itch.io/fonts/04b03.woff	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/04b03.woff	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:55	17304/17304	---M-Z	200	added ('OK')	font/ttf	etag:W/%22624b432b-4398%22	https://pastaghigame.com/static.itch.io/fonts/04b03.ttf	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/fonts/04b03.ttf	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:55	11700/11700	---M--	200	added ('OK')	image/png	etag:%22624b432b-2db4%22	https://pastaghigame.com/static.itch.io/lib/farbtastic/wheel.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/lib/farbtastic/wheel.png	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:55	1830/1830	---M--	200	added ('OK')	image/png	etag:%22624b432b-726%22	https://pastaghigame.com/static.itch.io/lib/farbtastic/mask.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/lib/farbtastic/mask.png	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:56	376/376	---M--	200	added ('OK')	image/png	etag:%22624b432b-178%22	https://pastaghigame.com/static.itch.io/lib/farbtastic/marker.png	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/lib/farbtastic/marker.png	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:56	4327/4327	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-10e7%22	https://pastaghigame.com/static.itch.io/images/logo-white-new.svg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/logo-white-new.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:56	45453/45453	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-b18d%22	https://pastaghigame.com/static.itch.io/images/snowrepeat.svg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/snowrepeat.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:56	4285/4285	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-10bd%22	https://pastaghigame.com/static.itch.io/images/logo-black-new.svg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/logo-black-new.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:57	6335/6335	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-18bf%22	https://pastaghigame.com/static.itch.io/images/logo-white-new-halloweenc81e.svg?2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/logo-white-new-halloweenc81ec81e.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:57	2351/2351	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-92f%22	https://pastaghigame.com/static.itch.io/images/itchio-textless-black.svg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/itchio-textless-black.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:57	2368/2368	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-940%22	https://pastaghigame.com/static.itch.io/images/itchio-textless-white.svg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/itchio-textless-white.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:57	35251/35251	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-89b3%22	https://pastaghigame.com/static.itch.io/images/logo-textless-white-holiday.svg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/logo-textless-white-holiday.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:57	2773/2773	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-ad5%22	https://pastaghigame.com/static.itch.io/images/itchio-textless-white-halloweenc81e.svg?2	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/images/itchio-textless-white-halloweenc81ec81e.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:58	12688/12688	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22624b432b-3190%22	https://pastaghigame.com/static.itch.io/icons/fonts/icomoon053c.eot?4ibnvg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/icons/fonts/icomoon053c053c.eot	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:58	12524/12524	---M-Z	200	added ('OK')	font/ttf	etag:W/%22624b432b-30ec%22	https://pastaghigame.com/static.itch.io/icons/fonts/icomoon053c.ttf?4ibnvg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/icons/fonts/icomoon053c053c.ttf	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:58	12600/12600	---M--	200	added ('OK')	font/woff	etag:%22624b432b-3138%22	https://pastaghigame.com/static.itch.io/icons/fonts/icomoon053c.woff?4ibnvg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/icons/fonts/icomoon053c053c.woff	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:58	40264/40264	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22624b432b-9d48%22	https://pastaghigame.com/static.itch.io/icons/fonts/icomoon053c.svg?4ibnvg	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/icons/fonts/icomoon053c053c.svg	(from https://pastaghigame.com/static.itch.io/game2c37.css?1648903292)
21:48:59	150/150	---M--	200	added ('OK')	text/html	etag:%22624b432b-96%22	https://pastaghigame.com/static.itch.io/home/leafo/snowrepeat.html	C:/Benim%20Web%20Sitem/sa/pastaghigame.com/static.itch.io/home/leafo/snowrepeat.html	(from https://pastaghigame.com/static.itch.io/images/snowrepeat.svg)
